0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.4,0.9375,0.9390243902439025,0.8746438746438747,0.43999999999999995,0.29441624365482233,1.0,0.0,0.0,0.0,0.5348837209302325,0.3742690058479532,0.7040000000000001,0.9999999999999999,0.3977272727272727,0.7821782178217822,0.43,0.7142857142857142,1.0,0.9324324324324323,0.10256410256410256,0.3333333333333333,1.0,0.30434782608695654,0.7428571428571429,0.40410958904109584
0.65,0.3,0.03658536585365854,0.4045584045584045,0.25,0.27411167512690354,0.4791252485089464,0.33333333333333337,0.3928571428571429,0.377,0.12790697674418605,0.0935672514619883,0.596,0.717439293598234,0.045454545454545456,0.039603960396039604,0.7859999999999999,0.1020408163265306,0.30097087378640774,0.2432432432432432,0.08547008547008547,0.14285714285714285,0.13043478260869565,0.10869565217391305,0.6,0.22602739726027393
0.29999999999999993,0.2,0.024390243902439025,0.07692307692307693,0.04999999999999999,0.07106598984771573,0.2485089463220676,0.019607843137254905,0.026785714285714284,0.2,0.0813953488372093,0.09941520467836257,0.34299999999999997,0.19426048565121412,0.045454545454545456,0.02970297029702971,0.875,0.04081632653061224,0.1262135922330097,0.1081081081081081,0.02564102564102564,0.047619047619047616,0.08695652173913045,0.04347826086956522,0.2857142857142857,0.03424657534246575
0.20000000000000007,0.8,0.0,0.4444444444444444,0.33,0.350253807106599,0.49900596421471183,0.15686274509803924,0.2410714285714286,0.309,0.3023255813953488,0.2807017543859649,0.529,0.5651214128035321,0.11363636363636363,0.1188118811881188,0.727,0.14285714285714282,0.31067961165048547,0.2567567567567567,0.10256410256410256,0.2857142857142857,0.2173913043478261,0.1739130434782609,0.42857142857142855,0.2705479452054794
0.45000000000000007,0.775,0.29268292682926833,0.5669515669515669,0.38,0.46192893401015234,0.41550695825049705,0.4313725490196079,0.5357142857142857,0.36700000000000005,0.20930232558139536,0.21637426900584794,0.474,0.598233995584989,0.17045454545454544,0.1782178217821782,0.75,0.08163265306122448,0.2233009708737864,0.18243243243243243,0.08547008547008547,0.38095238095238093,0.2173913043478261,0.23913043478260873,0.6,0.3732876712328767
0.04999999999999993,0.9500000000000001,0.6829268292682927,0.3447293447293447,0.13,0.14213197969543145,0.4393638170974156,0.019607843137254905,0.05357142857142857,0.239,0.1627906976744186,0.16374269005847952,0.457,0.42163355408388525,0.056818181818181816,0.059405940594059396,0.745,0.24489795918367344,0.2621359223300971,0.2635135135135135,0.03418803418803419,0.14285714285714285,0.13043478260869565,0.13043478260869565,0.5142857142857142,0.09246575342465753
1.0,0.4625,0.04878048780487805,0.2507122507122508,0.13,0.0964467005076142,0.7097415506958253,0.019607843137254905,0.01785714285714286,0.25,0.1744186046511628,0.13450292397660818,0.5820000000000001,0.6975717439293599,0.06818181818181818,0.06930693069306931,0.75,0.06122448979591836,0.0970873786407767,0.08783783783783783,0.18803418803418806,0.19047619047619047,0.0,0.19565217391304351,0.3142857142857142,0.09589041095890412
0.5499999999999999,0.2625,0.07317073170731708,0.4358974358974359,0.22999999999999998,0.3299492385786802,0.28429423459244535,0.19607843137254904,0.3303571428571429,0.271,0.1744186046511628,0.2046783625730994,0.41700000000000004,0.35540838852097145,0.056818181818181816,0.09900990099009901,0.48,0.16326530612244897,0.20388349514563106,0.19594594594594592,0.1794871794871795,0.3333333333333333,0.2608695652173913,0.3478260869565218,0.657142857142857,0.1952054794520548
0.5000000000000001,1.0000000000000002,0.06097560975609756,0.49287749287749283,0.32,0.3248730964467005,0.5427435387673958,0.07843137254901962,0.125,0.324,0.3488372093023256,0.3333333333333333,0.507,0.5584988962472407,0.29545454545454547,0.33663366336633666,0.7559999999999999,0.06122448979591836,0.21359223300970875,0.1689189189189189,0.24786324786324787,0.2857142857142857,0.04347826086956522,0.30434782608695654,0.3142857142857142,0.30821917808219174
0.35,0.0,0.0,0.584045584045584,0.22999999999999998,0.39086294416243655,0.18687872763419483,0.09803921568627452,0.22321428571428573,0.2,0.23255813953488372,0.3391812865497076,0.33299999999999996,0.16335540838852103,0.28409090909090906,0.28712871287128716,0.833,0.3061224489795918,0.2912621359223301,0.304054054054054,0.0,0.47619047619047616,0.6521739130434783,0.10869565217391305,0.6857142857142856,0.24315068493150682
0.29999999999999993,0.975,0.975609756097561,0.8632478632478632,0.79,0.8375634517766498,0.536779324055666,0.6862745098039217,0.7232142857142857,0.425,0.5465116279069767,0.5263157894736842,0.51,0.7041942604856511,0.2727272727272727,0.2673267326732673,0.873,0.08163265306122448,0.33009708737864074,0.2567567567567567,0.1794871794871795,0.38095238095238093,0.2608695652173913,0.3695652173913044,0.5142857142857142,0.726027397260274
0.35,0.6125,0.18292682926829268,0.3162393162393162,0.11,0.13705583756345177,0.34990059642147125,0.09803921568627452,0.15178571428571427,0.267,0.10465116279069768,0.0935672514619883,0.478,0.42163355408388525,0.045454545454545456,0.0495049504950495,0.759,0.06122448979591836,0.13592233009708737,0.11486486486486484,0.06837606837606838,0.19047619047619047,0.13043478260869565,0.1739130434782609,0.2857142857142857,0.08904109589041095
0.29999999999999993,0.525,0.10975609756097561,0.36182336182336183,0.20999999999999996,0.2182741116751269,0.506958250497018,0.21568627450980396,0.22321428571428573,0.45,0.13953488372093023,0.14035087719298245,0.46,0.6997792494481238,0.11363636363636363,0.1089108910891089,0.833,0.04081632653061224,0.11650485436893203,0.09459459459459457,0.1282051282051282,0.23809523809523808,0.04347826086956522,0.1739130434782609,0.22857142857142854,0.20205479452054792
0.35,0.0375,0.0,0.11396011396011396,0.06000000000000001,0.06091370558375634,0.3976143141153083,0.15686274509803924,0.16071428571428573,0.444,0.0,0.0,0.0,0.772626931567329,0.022727272727272728,0.02970297029702971,0.5,0.0,0.01941747572815534,0.013513513513513513,0.0,0.09523809523809523,0.0,0.08695652173913045,0.14285714285714282,0.05821917808219178
0.29999999999999993,0.11250000000000002,0.04878048780487805,0.7008547008547009,0.43,0.4923857868020305,0.4413518886679922,0.23529411764705885,0.36607142857142855,0.289,0.3837209302325581,0.3684210526315789,0.507,0.5033112582781457,0.14772727272727273,0.1782178217821782,0.667,0.22448979591836735,0.4368932038834951,0.3783783783783783,0.19658119658119658,0.3333333333333333,0.13043478260869565,0.32608695652173914,0.6,0.3595890410958904
0.65,0.6625,0.06097560975609756,0.3817663817663818,0.30000000000000004,0.26903553299492383,0.6580516898608351,0.0,0.0,0.0,0.37209302325581395,0.34502923976608185,0.5329999999999999,0.6203090507726271,0.14772727272727273,0.15841584158415842,0.763,0.36734693877551017,0.3592233009708738,0.37162162162162155,0.1282051282051282,0.19047619047619047,0.2173913043478261,0.2608695652173913,0.5714285714285714,0.23630136986301364
0.29999999999999993,0.1,0.0,0.02849002849002849,0.020000000000000004,0.025380710659898477,0.21471172962226642,0.03921568627450981,0.07142857142857144,0.25,0.023255813953488372,0.017543859649122806,0.4,0.29801324503311266,0.06818181818181818,0.0891089108910891,0.6,0.08163265306122448,0.029126213592233007,0.047297297297297286,0.017094017094017096,0.19047619047619047,0.08695652173913045,0.04347826086956522,0.0,0.023972602739726026
0.2500000000000001,0.7125,0.18292682926829268,0.41595441595441596,0.31,0.28426395939086296,0.6222664015904573,0.03921568627450981,0.08035714285714286,0.245,0.3604651162790698,0.30994152046783624,0.557,0.6181015452538633,0.125,0.1089108910891089,0.899,0.26530612244897955,0.34951456310679613,0.33108108108108103,0.07692307692307693,0.09523809523809523,0.13043478260869565,0.19565217391304351,0.5142857142857142,0.23972602739726023
0.4,0.9125,0.0,0.3504273504273504,0.20999999999999996,0.21319796954314718,0.5328031809145131,0.15686274509803924,0.1875,0.392,0.1744186046511628,0.15789473684210525,0.523,0.664459161147903,0.07954545454545454,0.06930693069306931,0.794,0.14285714285714282,0.1941747572815534,0.18243243243243243,0.08547008547008547,0.14285714285714285,0.08695652173913045,0.13043478260869565,0.3714285714285714,0.1815068493150685
0.7500000000000001,0.875,0.8780487804878049,0.7150997150997151,0.26999999999999996,0.27918781725888325,0.5149105367793241,0.23529411764705885,0.25,0.414,0.19767441860465115,0.19298245614035087,0.496,0.6666666666666669,0.06818181818181818,0.059405940594059396,0.875,0.06122448979591836,0.2815533980582524,0.2162162162162162,0.3504273504273504,0.42857142857142855,0.04347826086956522,0.2608695652173913,0.5142857142857142,0.22945205479452052
0.5000000000000001,0.925,0.5853658536585367,0.41025641025641024,0.25,0.1979695431472081,0.7256461232604374,0.0,0.00892857142857143,0.14300000000000002,0.313953488372093,0.2573099415204678,0.574,0.6997792494481238,0.10227272727272727,0.1188118811881188,0.716,0.28571428571428564,0.2912621359223301,0.29729729729729726,0.03418803418803419,0.14285714285714285,0.3478260869565218,0.19565217391304351,0.5714285714285714,0.18493150684931503
0.4,0.975,0.975609756097561,0.8945868945868946,0.7999999999999999,0.8781725888324874,0.5049701789264414,0.25490196078431376,0.3839285714285714,0.29600000000000004,0.8023255813953488,0.7953216374269005,0.503,0.5275938189845474,0.6590909090909091,0.702970297029703,0.812,0.36734693877551017,0.5825242718446602,0.527027027027027,0.888888888888889,0.9523809523809523,0.13043478260869565,0.9347826086956522,0.6857142857142856,0.773972602739726
0.35,0.9625,0.475609756097561,0.6780626780626781,0.38999999999999996,0.4416243654822335,0.4632206759443341,0.3137254901960785,0.3839285714285714,0.382,0.29069767441860467,0.29239766081871343,0.474,0.5938189845474614,0.1590909090909091,0.15841584158415842,0.833,0.1020408163265306,0.27184466019417475,0.2162162162162162,0.11111111111111112,0.19047619047619047,0.04347826086956522,0.32608695652173914,0.39999999999999997,0.3527397260273972
0.4,0.8875000000000001,0.8902439024390244,0.8746438746438747,0.79,0.7614213197969544,0.6182902584493042,0.0,0.01785714285714286,0.14300000000000002,0.941860465116279,0.9064327485380116,0.515,0.578366445916115,0.4886363636363636,0.5346534653465347,0.787,0.5714285714285713,0.4951456310679611,0.527027027027027,0.17094017094017094,0.38095238095238093,0.7391304347826088,0.5217391304347826,0.7999999999999999,0.6746575342465754
0.2500000000000001,0.0875,0.0,0.04843304843304844,0.039999999999999994,0.03045685279187816,0.36779324055666013,0.019607843137254905,0.05357142857142857,0.2,0.046511627906976744,0.04093567251461988,0.5,0.3818984547461368,0.022727272727272728,0.009900990099009903,1.0,0.06122448979591836,0.029126213592233007,0.047297297297297286,0.02564102564102564,0.047619047619047616,0.0,0.0,0.08571428571428572,0.017123287671232876
0.2500000000000001,1.0000000000000002,0.08536585365853659,0.6210826210826211,0.25999999999999995,0.3248730964467005,0.3836978131212723,0.17647058823529416,0.2410714285714286,0.344,0.2209302325581395,0.24561403508771928,0.423,0.45916114790286977,0.11363636363636363,0.1287128712871287,0.754,0.1020408163265306,0.2912621359223301,0.23648648648648646,0.2136752136752137,0.42857142857142855,0.13043478260869565,0.15217391304347827,0.6,0.22945205479452052
0.5000000000000001,1.0000000000000002,0.14634146341463417,0.49572649572649563,0.24,0.29949238578680204,0.36580516898608356,0.13725490196078433,0.2410714285714286,0.272,0.20930232558139536,0.2222222222222222,0.46,0.41721854304635764,0.14772727272727273,0.15841584158415842,0.75,0.1020408163265306,0.18446601941747573,0.16216216216216214,0.11111111111111112,0.47619047619047616,0.08695652173913045,0.2173913043478261,0.5428571428571428,0.21575342465753422
0.4,0.8875000000000001,0.8902439024390244,0.8547008547008547,0.66,0.6294416243654822,0.624254473161034,0.019607843137254905,0.03571428571428572,0.233,0.7790697674418605,0.7368421052631579,0.523,0.5916114790286976,0.1590909090909091,0.20792079207920794,0.644,0.48979591836734687,0.6407766990291262,0.608108108108108,0.15384615384615385,0.7142857142857142,0.2173913043478261,0.41304347826086957,0.6857142857142856,0.48630136986301364
0.04999999999999993,0.6375000000000001,0.5853658536585367,0.7692307692307693,0.73,0.7055837563451776,0.6123260437375746,0.0,0.00892857142857143,0.16699999999999998,0.872093023255814,0.8421052631578947,0.511,0.5717439293598235,0.28409090909090906,0.3564356435643565,0.6859999999999999,0.4693877551020407,0.4563106796116505,0.4729729729729729,0.10256410256410256,0.19047619047619047,0.5217391304347826,0.5,0.7142857142857143,0.5684931506849314
0.15000000000000002,0.5625,0.21951219512195122,0.33333333333333337,0.16000000000000003,0.17766497461928932,0.44930417495029823,0.019607843137254905,0.0625,0.17600000000000002,0.19767441860465115,0.19883040935672514,0.47600000000000003,0.42163355408388525,0.14772727272727273,0.19801980198019803,0.639,0.12244897959183672,0.20388349514563106,0.18243243243243243,0.05128205128205128,0.09523809523809523,0.13043478260869565,0.23913043478260873,0.5142857142857142,0.14383561643835613
0.9,0.0625,0.012195121951219513,0.05982905982905981,0.039999999999999994,0.03045685279187816,0.3976143141153083,0.05882352941176471,0.0625,0.4,0.03488372093023256,0.029239766081871343,0.4,0.5518763796909493,0.045454545454545456,0.0495049504950495,0.75,0.08163265306122448,0.08737864077669903,0.08783783783783783,0.03418803418803419,0.047619047619047616,0.1739130434782609,0.06521739130434782,0.14285714285714282,0.03424657534246575
0.2500000000000001,0.5125,0.0,0.23076923076923075,0.19,0.17766497461928932,0.5487077534791254,0.27450980392156865,0.25,0.484,0.0813953488372093,0.07602339181286549,0.462,0.847682119205298,0.011363636363636364,0.009900990099009903,0.556,0.04081632653061224,0.11650485436893203,0.08783783783783783,0.042735042735042736,0.14285714285714285,0.04347826086956522,0.13043478260869565,0.22857142857142854,0.16095890410958902
0.09999999999999998,0.6875,0.012195121951219513,0.2621082621082621,0.18,0.20812182741116753,0.4174950298210736,0.11764705882352942,0.16964285714285715,0.324,0.1627906976744186,0.15789473684210525,0.467,0.4966887417218543,0.03409090909090909,0.02970297029702971,0.792,0.04081632653061224,0.1262135922330097,0.10135135135135134,0.1623931623931624,0.2857142857142857,0.04347826086956522,0.1739130434782609,0.3714285714285714,0.1404109589041096
